State,District,age_0_5,age_18_greater,age_5_17,bio_age_17_,bio_age_5_17,demo_age_17_,demo_age_5_17,Dropout_Risk,Total_Migration_Velocity,Dormancy_Score
Puducherry,Haora,0,0,0,0,0,9989,86,1.0,9989,0.0
Puducherry,Hapur,0,0,0,0,0,10735,1195,1.0,10735,0.0
Puducherry,Harda,0,0,0,0,0,1971,374,1.0,1971,0.0
Puducherry,Harda *,0,0,0,0,0,474,41,1.0,474,0.0
Puducherry,Hardoi,0,0,0,0,0,27828,2612,1.0,27828,0.0
Puducherry,Hardwar,0,0,0,0,0,278,5,1.0,278,0.0
Puducherry,Haridwar,0,0,0,0,0,13348,1449,1.0,13348,0.0
Puducherry,Hasan,0,0,0,0,0,1796,103,1.0,1796,0.0
Puducherry,Hassan,0,0,0,0,0,6179,1088,1.0,6179,0.0
Puducherry,Hathras,0,0,0,0,0,11520,1295,1.0,11520,0.0
Puducherry,Haveri,0,0,0,0,0,8352,2514,1.0,8352,0.0
Puducherry,Haveri *,0,0,0,0,0,222,63,1.0,222,0.0
Puducherry,Hawrah,0,0,0,0,0,9,0,1.0,9,0.0
Puducherry,Hazaribag,0,0,0,0,0,3089,118,1.0,3089,0.0
Puducherry,Hazaribagh,0,0,0,0,0,12448,1337,1.0,12448,0.0
Puducherry,Hingoli,0,0,0,0,0,25161,593,1.0,25161,0.0
Puducherry,Hingoli *,0,0,0,0,0,1,0,1.0,1,0.0
Puducherry,Hisar,0,0,0,0,0,9762,1106,1.0,9762,0.0
Puducherry,Hnahthial,0,0,0,0,0,4,1,1.0,4,0.0
Puducherry,Hojai,0,0,0,0,0,4028,364,1.0,4028,0.0
Puducherry,Hooghiy,0,0,0,0,0,7,1,1.0,7,0.0
Puducherry,Hooghly,0,0,0,0,0,39842,2157,1.0,39842,0.0
Puducherry,Hoshangabad,0,0,0,0,0,2510,547,1.0,2510,0.0
Puducherry,Hoshiarpur,0,0,0,0,0,8919,652,1.0,8919,0.0
Puducherry,Howrah,0,0,0,0,0,25182,1513,1.0,25182,0.0
Puducherry,Hugli,0,0,0,0,0,291,4,1.0,291,0.0
Puducherry,Hyderabad,0,0,0,0,0,45388,8043,1.0,45388,0.0
Puducherry,Idukki,0,0,0,0,0,3309,368,1.0,3309,0.0
Puducherry,Imphal East,0,0,0,0,0,13937,2194,1.0,13937,0.0
Puducherry,Imphal West,0,0,0,0,0,15725,2043,1.0,15725,0.0
Puducherry,Indore,0,0,0,0,0,38453,5473,1.0,38453,0.0
Puducherry,JAJPUR,0,0,0,0,0,3614,600,1.0,3614,0.0
Puducherry,Jabalpur,0,0,0,0,0,19040,2150,1.0,19040,0.0
Puducherry,Jagatsinghapur,0,0,0,0,0,2552,492,1.0,2552,0.0
Puducherry,Jagatsinghpur,0,0,0,0,0,1197,47,1.0,1197,0.0
Puducherry,Jagitial,0,0,0,0,0,2927,374,1.0,2927,0.0
Puducherry,Jaintia Hills,0,0,0,0,0,3,1,1.0,3,0.0
Puducherry,Jaipur,0,0,0,0,0,64112,7840,1.0,64112,0.0
Puducherry,Jaisalmer,0,0,0,0,0,3838,497,1.0,3838,0.0
Puducherry,Jajapur,0,0,0,0,0,5443,929,1.0,5443,0.0
Puducherry,Jajpur,0,0,0,0,0,43,3,1.0,43,0.0
Puducherry,Jalandhar,0,0,0,0,0,8887,566,1.0,8887,0.0
Puducherry,Jalaun,0,0,0,0,0,14326,1089,1.0,14326,0.0
Puducherry,Jalgaon,0,0,0,0,0,38596,1751,1.0,38596,0.0
Puducherry,Jalna,0,0,0,0,0,18443,872,1.0,18443,0.0
Puducherry,Jalor,0,0,0,0,0,14930,1087,1.0,14930,0.0
Puducherry,Jalore,0,0,0,0,0,236,10,1.0,236,0.0
Puducherry,Jalpaiguri,0,0,0,0,0,41587,2047,1.0,41587,0.0
Puducherry,Jammu,0,0,0,0,0,7196,531,1.0,7196,0.0
Puducherry,Jamnagar,0,0,0,0,0,7388,730,1.0,7388,0.0
Puducherry,Jamtara,0,0,0,0,0,4930,329,1.0,4930,0.0
Puducherry,Jamui,0,0,0,0,0,14743,1272,1.0,14743,0.0
Puducherry,Jangaon,0,0,0,0,0,140,14,1.0,140,0.0
Puducherry,Jangoan,0,0,0,0,0,3775,395,1.0,3775,0.0
Puducherry,Janjgir - Champa,0,0,0,0,0,46,3,1.0,46,0.0
Puducherry,Janjgir Champa,0,0,0,0,0,58,0,1.0,58,0.0
Puducherry,Janjgir-champa,0,0,0,0,0,20970,1292,1.0,20970,0.0
Puducherry,Jashpur,0,0,0,0,0,8822,1439,1.0,8822,0.0
Puducherry,Jaunpur,0,0,0,0,0,30336,4060,1.0,30336,0.0
Puducherry,Jayashankar Bhupalpally,0,0,0,0,0,3617,318,1.0,3617,0.0
Puducherry,Jehanabad,0,0,0,0,0,12518,1264,1.0,12518,0.0
Puducherry,Jhabua,0,0,0,0,0,5971,668,1.0,5971,0.0
Puducherry,Jhajjar,0,0,0,0,0,3603,456,1.0,3603,0.0
Puducherry,Jhalawar,0,0,0,0,0,17438,1237,1.0,17438,0.0
Puducherry,Jhansi,0,0,0,0,0,11457,983,1.0,11457,0.0
Puducherry,Jhargram,0,0,0,0,0,1972,253,1.0,1972,0.0
Puducherry,Jharsuguda,0,0,0,0,0,4018,457,1.0,4018,0.0
Puducherry,Jhunjhunu,0,0,0,0,0,559,27,1.0,559,0.0
Puducherry,Jhunjhunun,0,0,0,0,0,11437,1360,1.0,11437,0.0
Puducherry,Jind,0,0,0,0,0,7480,958,1.0,7480,0.0
Puducherry,Jiribam,0,0,0,0,0,360,70,1.0,360,0.0
Puducherry,Jodhpur,0,0,0,0,0,19941,2001,1.0,19941,0.0
Puducherry,Jogulamba Gadwal,0,0,0,0,0,4786,1123,1.0,4786,0.0
Puducherry,Jorhat,0,0,0,0,0,3975,283,1.0,3975,0.0
Puducherry,Junagadh,0,0,0,0,0,7406,883,1.0,7406,0.0
Puducherry,Jyotiba Phule Nagar,0,0,0,0,0,120,3,1.0,120,0.0
Puducherry,Jyotiba Phule Nagar *,0,0,0,0,0,1,0,1.0,1,0.0
Puducherry,K.V.Rangareddy,0,0,0,0,0,119,12,1.0,119,0.0
Puducherry,K.v. Rangareddy,0,0,0,0,0,36370,7308,1.0,36370,0.0
Puducherry,KOLKATA,0,0,0,0,0,4,0,1.0,4,0.0
Puducherry,Kabeerdham,0,0,0,0,0,4883,545,1.0,4883,0.0
Puducherry,Kachchh,0,0,0,0,0,7696,1054,1.0,7696,0.0
Puducherry,Kaimur (Bhabua),0,0,0,0,0,14555,1261,1.0,14555,0.0
Puducherry,Kaithal,0,0,0,0,0,3710,542,1.0,3710,0.0
Puducherry,Kakching,0,0,0,0,0,618,112,1.0,618,0.0
Puducherry,Kakinada,0,0,0,0,0,4241,652,1.0,4241,0.0
Puducherry,Kalaburagi,0,0,0,0,0,5627,1358,1.0,5627,0.0
Puducherry,Kalahandi,0,0,0,0,0,7959,1131,1.0,7959,0.0
Puducherry,Kalimpong,0,0,0,0,0,477,38,1.0,477,0.0
Puducherry,Kallakurichi,0,0,0,0,0,1644,298,1.0,1644,0.0
Puducherry,Kamareddy,0,0,0,0,0,4270,684,1.0,4270,0.0
Puducherry,Kamle,0,0,0,0,0,64,17,1.0,64,0.0
Puducherry,Kamrup,0,0,0,0,0,11073,932,1.0,11073,0.0
Puducherry,Kamrup Metro,0,0,0,0,0,5511,546,1.0,5511,0.0
Puducherry,Kancheepuram,0,0,0,0,0,26641,4646,1.0,26641,0.0
Puducherry,Kanchipuram,0,0,0,0,0,1,0,1.0,1,0.0
Puducherry,Kandhamal,0,0,0,0,0,6742,1260,1.0,6742,0.0
Puducherry,Kangra,0,0,0,0,0,6170,807,1.0,6170,0.0
Puducherry,Kanker,0,0,0,0,0,5686,623,1.0,5686,0.0
Puducherry,Kannauj,0,0,0,0,0,10958,1305,1.0,10958,0.0
Puducherry,Kanniyakumari,0,0,0,0,0,7323,1531,1.0,7323,0.0
Puducherry,Kannur,0,0,0,0,0,12227,1109,1.0,12227,0.0
Puducherry,Kanpur Dehat,0,0,0,0,0,15700,1842,1.0,15700,0.0
Puducherry,Kanpur Nagar,0,0,0,0,0,30729,2723,1.0,30729,0.0
Puducherry,Kanyakumari,0,0,0,0,0,4436,1065,1.0,4436,0.0
Puducherry,Kapurthala,0,0,0,0,0,3298,201,1.0,3298,0.0
Puducherry,Karaikal,448,14,38,12654,8687,5534,1640,-95.953125,5534,0.0025293586269196
Puducherry,Karauli,0,0,0,0,0,9532,1298,1.0,9532,0.0
Puducherry,Karbi Anglong,0,0,0,0,0,5614,415,1.0,5614,0.0
Puducherry,Kargil,0,0,0,0,0,668,192,1.0,668,0.0
Puducherry,Karim Nagar,0,0,0,0,0,268,26,1.0,268,0.0
Puducherry,Karimganj,0,0,0,0,0,9914,1144,1.0,9914,0.0
Puducherry,Karimnagar,0,0,0,0,0,19074,2544,1.0,19074,0.0
Puducherry,Karnal,0,0,0,0,0,8680,1301,1.0,8680,0.0
Puducherry,Karur,0,0,0,0,0,6003,999,1.0,6003,0.0
Puducherry,Kasaragod,0,0,0,0,0,5055,471,1.0,5055,0.0
Puducherry,Kasargod,0,0,0,0,0,471,10,1.0,471,0.0
Puducherry,Kasganj,0,0,0,0,0,9401,956,1.0,9401,0.0
Puducherry,Kathua,0,0,0,0,0,4041,413,1.0,4041,0.0
Puducherry,Katihar,0,0,0,0,0,39519,2785,1.0,39519,0.0
Puducherry,Katni,0,0,0,0,0,11038,2331,1.0,11038,0.0
Puducherry,Kaushambi,0,0,0,0,0,13925,1787,1.0,13925,0.0
Puducherry,Kawardha,0,0,0,0,0,12019,916,1.0,12019,0.0
Puducherry,Kendrapara,0,0,0,0,0,6976,1186,1.0,6976,0.0
Puducherry,Kendujhar,0,0,0,0,0,8636,1493,1.0,8636,0.0
Puducherry,Khagaria,0,0,0,0,0,14861,1572,1.0,14861,0.0
Puducherry,Khairagarh Chhuikhadan Gandai,0,0,0,0,0,937,104,1.0,937,0.0
Puducherry,Khairthal-Tijara,0,0,0,0,0,264,11,1.0,264,0.0
Puducherry,Khammam,0,0,0,0,0,15858,3025,1.0,15858,0.0
Puducherry,Khandwa,0,0,0,0,0,3488,955,1.0,3488,0.0
Puducherry,Khargone,0,0,0,0,0,7632,1107,1.0,7632,0.0
Puducherry,Khawzawl,0,0,0,0,0,10,1,1.0,10,0.0
Puducherry,Kheda,0,0,0,0,0,10022,1237,1.0,10022,0.0
Puducherry,Kheri,0,0,0,0,0,44175,3056,1.0,44175,0.0
Puducherry,Khorda,0,0,0,0,0,6100,1208,1.0,6100,0.0
Puducherry,Khordha,0,0,0,0,0,1884,70,1.0,1884,0.0
Puducherry,Khowai,0,0,0,0,0,584,100,1.0,584,0.0
Puducherry,Khunti,0,0,0,0,0,4524,327,1.0,4524,0.0
Puducherry,Kinnaur,0,0,0,0,0,230,33,1.0,230,0.0
Puducherry,Kiphire,0,0,0,0,0,228,49,1.0,228,0.0
Puducherry,Kishanganj,0,0,0,0,0,31784,1689,1.0,31784,0.0
Puducherry,Kishtwar,0,0,0,0,0,1192,237,1.0,1192,0.0
Puducherry,Koch Bihar,0,0,0,0,0,19404,116,1.0,19404,0.0
Puducherry,Kodagu,0,0,0,0,0,2197,230,1.0,2197,0.0
Puducherry,Kodarma,0,0,0,0,0,560,38,1.0,560,0.0
Puducherry,Koderma,0,0,0,0,0,6421,415,1.0,6421,0.0
Puducherry,Kohima,0,0,0,0,0,527,64,1.0,527,0.0
Puducherry,Kokrajhar,0,0,0,0,0,4771,447,1.0,4771,0.0
Puducherry,Kolar,0,0,0,0,0,9503,1410,1.0,9503,0.0
Puducherry,Kolasib,0,0,0,0,0,716,160,1.0,716,0.0
Puducherry,Kolhapur,0,0,0,0,0,34250,1404,1.0,34250,0.0
Puducherry,Kolkata,0,0,0,0,0,24437,856,1.0,24437,0.0
Puducherry,Kollam,0,0,0,0,0,11724,1134,1.0,11724,0.0
Puducherry,Komaram Bheem,0,0,0,0,0,4196,699,1.0,4196,0.0
Puducherry,Kondagaon,0,0,0,0,0,6162,564,1.0,6162,0.0
Puducherry,Koppal,0,0,0,0,0,7604,1674,1.0,7604,0.0
Puducherry,Koraput,0,0,0,0,0,6907,1004,1.0,6907,0.0
Puducherry,Korba,0,0,0,0,0,19352,1567,1.0,19352,0.0
Puducherry,Koriya,0,0,0,0,0,4461,429,1.0,4461,0.0
Puducherry,Kota,0,0,0,0,0,19473,1793,1.0,19473,0.0
Puducherry,Kotputli-Behror,0,0,0,0,0,108,9,1.0,108,0.0
Puducherry,Kottayam,0,0,0,0,0,7099,653,1.0,7099,0.0
Puducherry,Kozhikode,0,0,0,0,0,18753,2125,1.0,18753,0.0
Puducherry,Kra Daadi,0,0,0,0,0,66,41,1.0,66,0.0
Puducherry,Krishna,0,0,0,0,0,21128,2942,1.0,21128,0.0
Puducherry,Krishnagiri,0,0,0,0,0,9881,2010,1.0,9881,0.0
Puducherry,Kulgam,0,0,0,0,0,2760,618,1.0,2760,0.0
Puducherry,Kullu,0,0,0,0,0,1786,266,1.0,1786,0.0
Puducherry,Kupwara,0,0,0,0,0,8387,1815,1.0,8387,0.0
Puducherry,Kurnool,0,0,0,0,0,32818,6637,1.0,32818,0.0
Puducherry,Kurukshetra,0,0,0,0,0,5045,757,1.0,5045,0.0
Puducherry,Kurung Kumey,0,0,0,0,0,58,28,1.0,58,0.0
Puducherry,Kushinagar,0,0,0,0,0,28549,3565,1.0,28549,0.0
Puducherry,Kushinagar *,0,0,0,0,0,25,3,1.0,25,0.0
Puducherry,Lahaul and Spiti,0,0,0,0,0,10,4,1.0,10,0.0
Puducherry,Lahul & Spiti,0,0,0,0,0,49,0,1.0,49,0.0
Puducherry,Lahul and Spiti,0,0,0,0,0,41,13,1.0,41,0.0
Puducherry,Lakhimpur,0,0,0,0,0,6514,634,1.0,6514,0.0
Puducherry,Lakhisarai,0,0,0,0,0,9750,872,1.0,9750,0.0
Puducherry,Lakshadweep,0,0,0,0,0,236,44,1.0,236,0.0
Puducherry,Lalitpur,0,0,0,0,0,12081,1116,1.0,12081,0.0
Puducherry,Latehar,0,0,0,0,0,7030,695,1.0,7030,0.0
Puducherry,Latur,0,0,0,0,0,31486,1527,1.0,31486,0.0
Puducherry,Lawngtlai,0,0,0,0,0,783,83,1.0,783,0.0
Puducherry,Leh,0,0,0,0,0,821,220,1.0,821,0.0
Puducherry,Leparada,0,0,0,0,0,4,5,1.0,4,0.0
Puducherry,Lohardaga,0,0,0,0,0,2892,325,1.0,2892,0.0
Puducherry,Lohit,0,0,0,0,0,254,22,1.0,254,0.0
Puducherry,Longding,0,0,0,0,0,147,49,1.0,147,0.0
Puducherry,Longleng,0,0,0,0,0,157,31,1.0,157,0.0
Puducherry,Lower Dibang Valley,0,0,0,0,0,116,25,1.0,116,0.0
Puducherry,Lower Siang,0,0,0,0,0,33,8,1.0,33,0.0
Puducherry,Lower Subansiri,0,0,0,0,0,330,37,1.0,330,0.0
Puducherry,Lucknow,0,0,0,0,0,40329,3326,1.0,40329,0.0
Puducherry,Ludhiana,0,0,0,0,0,20615,1275,1.0,20615,0.0
Puducherry,Lunglei,0,0,0,0,0,471,81,1.0,471,0.0
Puducherry,MALDA,0,0,0,0,0,19,1,1.0,19,0.0
Puducherry,Madhepura,0,0,0,0,0,18277,1490,1.0,18277,0.0
Puducherry,Madhubani,0,0,0,0,0,37973,2974,1.0,37973,0.0
Puducherry,Madurai,0,0,0,0,0,21854,3872,1.0,21854,0.0
Puducherry,Mahabub Nagar,0,0,0,0,0,3133,125,1.0,3133,0.0
Puducherry,Mahabubabad,0,0,0,0,0,5353,705,1.0,5353,0.0
Puducherry,Mahabubnagar,0,0,0,0,0,17008,5691,1.0,17008,0.0
Puducherry,Maharajganj,0,0,0,0,0,20893,2710,1.0,20893,0.0
Puducherry,Mahasamund,0,0,0,0,0,21978,1557,1.0,21978,0.0
Puducherry,Mahbubnagar,0,0,0,0,0,1993,310,1.0,1993,0.0
Puducherry,Mahendragarh,0,0,0,0,0,4248,562,1.0,4248,0.0
Puducherry,Mahesana,0,0,0,0,0,8054,1067,1.0,8054,0.0
Puducherry,Mahisagar,0,0,0,0,0,1414,191,1.0,1414,0.0
Puducherry,Mahoba,0,0,0,0,0,4934,482,1.0,4934,0.0
Puducherry,Mahrajganj,0,0,0,0,0,11,0,1.0,11,0.0
Puducherry,Maihar,0,0,0,0,0,1025,60,1.0,1025,0.0
Puducherry,Mainpuri,0,0,0,0,0,14534,1569,1.0,14534,0.0
Puducherry,Majuli,0,0,0,0,0,563,63,1.0,563,0.0
Puducherry,Malappuram,0,0,0,0,0,35050,2454,1.0,35050,0.0
Puducherry,Malda,0,0,0,0,0,42564,4235,1.0,42564,0.0
Puducherry,Maldah,0,0,0,0,0,5217,130,1.0,5217,0.0
Puducherry,Malerkotla,0,0,0,0,0,3798,303,1.0,3798,0.0
Puducherry,Malkangiri,0,0,0,0,0,3559,761,1.0,3559,0.0
Puducherry,Mamit,0,0,0,0,0,176,48,1.0,176,0.0
Puducherry,Mammit,0,0,0,0,0,103,4,1.0,103,0.0
Puducherry,Mancherial,0,0,0,0,0,5774,808,1.0,5774,0.0
Puducherry,Mandi,0,0,0,0,0,2808,543,1.0,2808,0.0
Puducherry,Mandla,0,0,0,0,0,10985,2515,1.0,10985,0.0
Puducherry,Mandsaur,0,0,0,0,0,10320,2476,1.0,10320,0.0
Puducherry,Mandya,0,0,0,0,0,7537,834,1.0,7537,0.0
Puducherry,Manendragarh–Chirmiri–Bharatpur,0,0,0,0,0,1187,102,1.0,1187,0.0
Puducherry,Mangan,0,0,0,0,0,10,0,1.0,10,0.0
Puducherry,Mansa,0,0,0,0,0,6652,389,1.0,6652,0.0
Puducherry,Marigaon,0,0,0,0,0,7435,839,1.0,7435,0.0
Puducherry,Mathura,0,0,0,0,0,17864,2214,1.0,17864,0.0
Puducherry,Mau,0,0,0,0,0,18071,2291,1.0,18071,0.0
Puducherry,Mauganj,0,0,0,0,0,1102,44,1.0,1102,0.0
Puducherry,Mayiladuthurai,0,0,0,0,0,911,145,1.0,911,0.0
Puducherry,Mayurbhanj,0,0,0,0,0,12295,2140,1.0,12295,0.0
Puducherry,Medak,0,0,0,0,0,13708,2663,1.0,13708,0.0
Puducherry,Medchal-malkajgiri,0,0,0,0,0,13768,2532,1.0,13768,0.0
Puducherry,Medchal?malkajgiri,0,0,0,0,0,33,15,1.0,33,0.0
Puducherry,Medchal−malkajgiri,0,0,0,0,0,331,99,1.0,331,0.0
Puducherry,Medinipur,0,0,0,0,0,46,1,1.0,46,0.0
Puducherry,Meerut,0,0,0,0,0,35639,3271,1.0,35639,0.0
Puducherry,Meluri,0,0,0,0,0,17,3,1.0,17,0.0
Puducherry,Mewat,0,0,0,0,0,17479,1874,1.0,17479,0.0
Puducherry,Mirzapur,0,0,0,0,0,16209,1822,1.0,16209,0.0
Puducherry,Moga,0,0,0,0,0,7143,468,1.0,7143,0.0
Puducherry,Mohalla-Manpur-Ambagarh Chowki,0,0,0,0,0,18,5,1.0,18,0.0
Puducherry,Mohla-Manpur-Ambagarh Chouki,0,0,0,0,0,3009,611,1.0,3009,0.0
Puducherry,Mokokchung,0,0,0,0,0,711,44,1.0,711,0.0
Puducherry,Mon,0,0,0,0,0,1054,221,1.0,1054,0.0
Puducherry,Monghyr,0,0,0,0,0,83,1,1.0,83,0.0
Puducherry,Moradabad,0,0,0,0,0,34441,2850,1.0,34441,0.0
Puducherry,Morbi,0,0,0,0,0,3015,551,1.0,3015,0.0
Puducherry,Morena,0,0,0,0,0,23527,3867,1.0,23527,0.0
Puducherry,Muktsar,0,0,0,0,0,803,28,1.0,803,0.0
Puducherry,Mulugu,0,0,0,0,0,2073,296,1.0,2073,0.0
Puducherry,Mumbai,0,0,0,0,0,32100,1795,1.0,32100,0.0
Puducherry,Mumbai City,0,0,0,0,0,10702,1082,1.0,10702,0.0
Puducherry,Mumbai Suburban,0,0,0,0,0,41249,4618,1.0,41249,0.0
Puducherry,Mumbai( Sub Urban ),0,0,0,0,0,950,5,1.0,950,0.0
Puducherry,Mungeli,0,0,0,0,0,16428,933,1.0,16428,0.0
Puducherry,Munger,0,0,0,0,0,12334,929,1.0,12334,0.0
Puducherry,Murshidabad,0,0,0,0,0,71677,6509,1.0,71677,0.0
Puducherry,Muzaffarnagar,0,0,0,0,0,30828,2672,1.0,30828,0.0
Puducherry,Muzaffarpur,0,0,0,0,0,47200,3833,1.0,47200,0.0
Puducherry,Mysore,0,0,0,0,0,4564,355,1.0,4564,0.0
Puducherry,Mysuru,0,0,0,0,0,6374,892,1.0,6374,0.0
Puducherry,N. T. R,0,0,0,0,0,7071,1013,1.0,7071,0.0
Puducherry,NADIA,0,0,0,0,0,4,0,1.0,4,0.0
Puducherry,NUAPADA,0,0,0,0,0,63,1,1.0,63,0.0
Puducherry,Nabarangapur,0,0,0,0,0,7253,887,1.0,7253,0.0
Puducherry,Nadia,0,0,0,0,0,37248,1967,1.0,37248,0.0
Puducherry,Nagaon,0,0,0,0,0,19291,1510,1.0,19291,0.0
Puducherry,Nagapattinam,0,0,0,0,0,7760,1001,1.0,7760,0.0
Puducherry,Nagarkurnool,0,0,0,0,0,4228,697,1.0,4228,0.0
Puducherry,Nagaur,0,0,0,0,0,20027,2235,1.0,20027,0.0
Puducherry,Nagpur,0,0,0,0,0,32351,2645,1.0,32351,0.0
Puducherry,Naihati Anandabazar,0,0,0,0,0,1,0,1.0,1,0.0
Puducherry,Nainital,0,0,0,0,0,13681,2017,1.0,13681,0.0
Puducherry,Najafgarh,0,0,0,0,0,32,0,1.0,32,0.0
Puducherry,Nalanda,0,0,0,0,0,28536,2479,1.0,28536,0.0
Puducherry,Nalbari,0,0,0,0,0,5132,578,1.0,5132,0.0
Puducherry,Nalgonda,0,0,0,0,0,21083,2707,1.0,21083,0.0
Puducherry,Namakkal,0,0,0,0,0,9313,2447,1.0,9313,0.0
Puducherry,Namchi,0,0,0,0,0,74,2,1.0,74,0.0
Puducherry,Namsai,0,0,0,0,0,374,33,1.0,374,0.0
Puducherry,Nanded,0,0,0,0,0,65949,1677,1.0,65949,0.0
Puducherry,Nandurbar,0,0,0,0,0,9117,627,1.0,9117,0.0
Puducherry,Nandurbar *,0,0,0,0,0,122,0,1.0,122,0.0
Puducherry,Nandyal,0,0,0,0,0,4539,981,1.0,4539,0.0
Puducherry,Narayanpet,0,0,0,0,0,3481,568,1.0,3481,0.0
Puducherry,Narayanpur,0,0,0,0,0,5190,633,1.0,5190,0.0
Puducherry,Narmada,0,0,0,0,0,2739,587,1.0,2739,0.0
Puducherry,Narmadapuram,0,0,0,0,0,1122,102,1.0,1122,0.0
Puducherry,Narsimhapur,0,0,0,0,0,863,65,1.0,863,0.0
Puducherry,Narsinghpur,0,0,0,0,0,3694,702,1.0,3694,0.0
Puducherry,Nashik,0,0,0,0,0,60118,3607,1.0,60118,0.0
Puducherry,Navsari,0,0,0,0,0,6484,1427,1.0,6484,0.0
Puducherry,Nawada,0,0,0,0,0,17189,1514,1.0,17189,0.0
Puducherry,Nawanshahr,0,0,0,0,0,625,8,1.0,625,0.0
Puducherry,Nayagarh,0,0,0,0,0,4748,832,1.0,4748,0.0
Puducherry,Neemuch,0,0,0,0,0,5128,853,1.0,5128,0.0
Puducherry,Nellore,0,0,0,0,0,15348,1928,1.0,15348,0.0
Puducherry,New Delhi,0,0,0,0,0,622,106,1.0,622,0.0
Andaman_And_Nicobar_Islands,Nicobar,0,0,0,0,0,120,0,1.0,120,0.0
Puducherry,Nicobars,0,0,0,0,0,1,0,1.0,1,0.0
Puducherry,Nirmal,0,0,0,0,0,7694,1177,1.0,7694,0.0
Puducherry,Niuland,0,0,0,0,0,37,5,1.0,37,0.0
Puducherry,Niwari,0,0,0,0,0,244,26,1.0,244,0.0
Puducherry,Nizamabad,0,0,0,0,0,12855,2578,1.0,12855,0.0
Puducherry,Noklak,0,0,0,0,0,109,8,1.0,109,0.0
Puducherry,North,0,0,0,0,0,106,13,1.0,106,0.0
Puducherry,North 24 Parganas,0,0,0,0,0,66230,3598,1.0,66230,0.0
Puducherry,North And Middle Andaman,0,0,0,0,0,671,44,1.0,671,0.0
Puducherry,North Cachar Hills,0,0,0,0,0,639,51,1.0,639,0.0
Puducherry,North Delhi,0,0,0,0,0,10416,1238,1.0,10416,0.0
Puducherry,North Dinajpur,0,0,0,0,0,1171,25,1.0,1171,0.0
Puducherry,North East,0,0,0,0,0,2220,90,1.0,2220,0.0
Puducherry,North East Delhi,0,0,0,0,0,37684,9220,1.0,37684,0.0
Puducherry,North Garo Hills,0,0,0,0,0,516,24,1.0,516,0.0
Puducherry,North Goa,0,0,0,0,0,4205,384,1.0,4205,0.0
Puducherry,North Sikkim,0,0,0,0,0,84,11,1.0,84,0.0
Puducherry,North Tripura,0,0,0,0,0,3468,295,1.0,3468,0.0
Puducherry,North Twenty Four Parganas,0,0,0,0,0,4718,66,1.0,4718,0.0
Puducherry,North West Delhi,0,0,0,0,0,66952,8521,1.0,66952,0.0
Puducherry,Nuapada,0,0,0,0,0,3821,576,1.0,3821,0.0
Puducherry,Osmanabad,0,0,0,0,0,27293,668,1.0,27293,0.0
Puducherry,Pakaur,0,0,0,0,0,325,32,1.0,325,0.0
Puducherry,Pakke Kessang,0,0,0,0,0,26,5,1.0,26,0.0
Puducherry,Pakur,0,0,0,0,0,10943,572,1.0,10943,0.0
Puducherry,Palakkad,0,0,0,0,0,10998,963,1.0,10998,0.0
Puducherry,Palamau,0,0,0,0,0,399,31,1.0,399,0.0
Puducherry,Palamu,0,0,0,0,0,19678,1818,1.0,19678,0.0
Puducherry,Palghar,0,0,0,0,0,26070,1894,1.0,26070,0.0
Puducherry,Pali,0,0,0,0,0,8695,978,1.0,8695,0.0
Puducherry,Palnadu,0,0,0,0,0,4560,812,1.0,4560,0.0
Puducherry,Palwal,0,0,0,0,0,11959,1351,1.0,11959,0.0
Puducherry,Panch Mahals,0,0,0,0,0,80,2,1.0,80,0.0
Puducherry,Panchkula,0,0,0,0,0,5795,1114,1.0,5795,0.0
Puducherry,Panchmahals,0,0,0,0,0,5691,567,1.0,5691,0.0
Puducherry,Pandhurna,0,0,0,0,0,147,8,1.0,147,0.0
Puducherry,Panipat,0,0,0,0,0,13057,2004,1.0,13057,0.0
Puducherry,Panna,0,0,0,0,0,7814,1234,1.0,7814,0.0
Puducherry,Papum Pare,0,0,0,0,0,1100,211,1.0,1100,0.0
Puducherry,Parbhani,0,0,0,0,0,24649,842,1.0,24649,0.0
Puducherry,Parvathipuram Manyam,0,0,0,0,0,1804,374,1.0,1804,0.0
Puducherry,Paschim Bardhaman,0,0,0,0,0,4039,369,1.0,4039,0.0
Puducherry,Paschim Medinipur,0,0,0,0,0,51672,3563,1.0,51672,0.0
Puducherry,Pashchim Champaran,0,0,0,0,0,246,7,1.0,246,0.0
Puducherry,Pashchimi Singhbhum,0,0,0,0,0,1162,28,1.0,1162,0.0
Puducherry,Patan,0,0,0,0,0,5731,688,1.0,5731,0.0
Puducherry,Pathanamthitta,0,0,0,0,0,4567,473,1.0,4567,0.0
Puducherry,Pathankot,0,0,0,0,0,3074,304,1.0,3074,0.0
Puducherry,Patiala,0,0,0,0,0,10297,698,1.0,10297,0.0
Puducherry,Patna,0,0,0,0,0,47448,4286,1.0,47448,0.0
Puducherry,Pauri Garhwal,0,0,0,0,0,2975,363,1.0,2975,0.0
Puducherry,Peddapalli,0,0,0,0,0,2217,229,1.0,2217,0.0
Puducherry,Perambalur,0,0,0,0,0,2874,819,1.0,2874,0.0
Puducherry,Peren,0,0,0,0,0,301,90,1.0,301,0.0
Puducherry,Phalodi,0,0,0,0,0,30,3,1.0,30,0.0
